id,release_year,title,vote_average
24626,1988,Dance 'Til Dawn,5.5
255324,1991,Party Plane,0.0
27886,1986,Slaughter High,6.4
104043,1984,Old Enough,6.1
79054,1985,The Revenge of the Teenage Vixens from Outer Space,0.0
84997,1984,They're Playing with Fire,4.3
117514,1988,Beach Balls,4.0
93922,1989,Getting Lucky,7.0
129332,1987,Party Camp,3.0
30411,1984,Surf II,6.3
29819,1979,Summer Camp,2.5
38967,1990,Nobody's Perfect,7.3
31086,1980,Gorp,3.9
93937,1989,Dangerous Curves,4.3
114674,1992,Can It Be Love,2.0
228108,2014,The Road Within,6.7
84771,1984,Lovelines,0.0
89931,1984,Oddballs,3.5
38916,1986,Modern Girls,5.7
30296,1986,The Malibu Bikini Shop,4.6
36696,2010,Space Dogs,6.3
214827,1992,Body Waves,7.0
93215,1983,The First Turn-On!,4.2
56379,1977,Beach House,7.0
248559,1982,Let's Do It!,0.0
29108,1999,Gregory's Two Girls,5.3
47946,1984,Body Rock,2.2
334651,2008,De feu et de glace,5.6
43030,1960,Cash McCall,7.5
31344,1965,The 317th Platoon,5.7
44672,1985,Breaking All the Rules,6.0
84777,1984,Gimme an 'F',4.3
202337,1986,Welcome to 18,0.0
52894,1985,Thunder Alley,4.8
242575,2013,"Guten Tag, Ramón",8.1
81894,1983,Getting It On,0.0
98308,1988,Teen Vamp,3.5
30643,1987,The Princess Academy,7.0
54118,1981,Night School,5.6
72178,1986,One Night Only,10.0
37935,1983,One Dark Night,5.9
58242,1999,"Sarah, Plain and Tall - Winter's End",4.8
107287,1973,Anna and the Wolves,8.0
65218,2011,Lemonade Mouth,7.1
116521,1986,Sex Appeal,3.0
77850,1985,School Spirit,4.0
105246,1985,Basic Training,6.5
71697,1987,Ghost Chase,5.6
89909,1989,Under the Boardwalk,0.5
260672,1983,The First Time,5.0
200114,1982,The Vals,0.0
188826,2013,Copperhead,5.0
8490,1980,Borderline,5.5
85230,1999,The Clown at Midnight,4.9
158852,2015,Tomorrowland,6.2
294083,2014,Dead Girls,2.5
37582,1977,Sleeping Dogs,5.7
322460,1969,Crooks and Coronets,10.0
107525,2006,Saippuaprinssi,0.0
255157,2014,The Forger,5.4
167221,2013,Long Live Freedom,7.2
229328,2014,Electricity,5.8
136345,2006,Ballerina,8.0
330588,2014,Monsoon Baby,0.0
215658,2013,Luton,3.8
283708,2014,Far from Men,6.6
253639,2014,And the Oscar Goes To...,7.1
323016,2015,Armi Alive!,4.7
250665,2014,No No: A Dockumentary,7.0
208333,1973,The Naked Ape,5.0
289126,2011,Hiver rouge,0.0
320299,2014,Bleu catacombes,0.0
335141,1998,Bob le magnifique,0.0
335145,1995,Let It Be Me,8.0
267623,2014,Pas d'inquiétude,5.5
74087,1973,Death Carries a Cane,6.3
292262,2011,Graffiti Wars,6.0
19900,2009,Weather Girl,5.6
26574,1987,Dudes,6.2
253626,2015,Good Kill,5.9
10370,1997,Premutos: Lord of the Living Dead,4.2
158217,1995,Kamikaze Taxi,0.0
259958,2015,Alex of Venice,5.9
59481,1993,A House In The Hills,6.0
283698,2015,Hungry Hearts,6.6
53670,2001,Say Nothing,9.0
243526,2014,Faults,6.8
284270,2014,Cub,5.7
186610,2014,Swearnet: The Movie,5.1
180418,2013,15 Years and One Day,6.4
312797,2015,The Barber,5.9
88744,2010,The Woman with the 5 Elephants,6.5
62008,2012,Good Deeds,6.2
62730,2008,In Search of Memory,5.0
283707,2014,Black Souls,6.3
229182,2013,The Harvest,5.9
321678,2015,PMMP – Life is Right Here,0.0
26569,1977,The 7 Grandmasters,6.7
253303,2015,Buzzard,5.8
134662,2012,Ape,6.3
256961,2015,Paul Blart: Mall Cop 2,5.0
282313,2015,The Reconstruction of William Zero,5.1
32901,2009,Mine,8.5
261273,2014,Toxin,3.6
312316,2013,The Elevator: Three Minutes Can Change Your Life,4.8
52629,2010,El Infierno,7.5
54770,2010,Time Traveller: The Girl Who Leapt Through Time,5.4
139302,2012,The Bitter Buddha,8.0
287587,2014,Adult Beginners,5.3
145474,2012,The Invisible Men,5.0
19306,2009,At World's End,5.4
270654,2014,Parts Per Billion,4.4
269776,2014,Alléluia,6.3
103199,1956,Tizoc,4.8
328799,2015,"It's Me, Hilary: The Man Who Drew Eloise",6.0
127475,1972,The Revengers,6.2
203072,2013,The Surrealist and His Naughty Hand,0.0
100351,1965,Sylvia,0.0
132128,2009,Voices of the Andes,0.0
90509,1981,"Exhausted: John C. Holmes, the Real Story",7.0
195385,1973,The Magnificent Dare Devil,0.0
92233,1970,Forbidden Photos of a Lady Above Suspicion,7.2
77029,1971,Death Walks on High Heels,6.7
91255,1972,Death Walks at Midnight,6.4
92389,1973,Badge 373,5.5
72002,1959,The Last Mile,5.4
167101,1958,Born Reckless,1.0
3164,1958,Frankenstein 1970,4.3
30034,1954,Shield for Murder,7.0
52681,1978,"September 30, 1955",0.0
44409,1920,"Number, Please?",7.4
265741,1994,Amelia Earhart: The Final Flight,0.0
43789,1941,Andy Hardy's Private Secretary,5.5
95493,2000,Final Voyage,3.5
281180,1967,First to Fight,0.0
134693,2012,Heathens and Thieves,6.0
46915,1983,King Lear,7.0
42495,1971,King Lear,8.0
91472,1956,Man from Del Rio,7.1
52212,1985,Miranda,5.3
301229,2014,Muffin Top: A Love Story,4.4
86269,1987,Mutant Hunt,3.9
61865,1999,Born in Absurdistan,5.6
85184,1980,Nightmares,5.0
274415,2014,The Pasta Detectives,6.2
86258,1951,The Brave Bulls,0.0
94739,1938,The Duke Is Tops,6.0
299353,2015,About a Girl,7.3
92716,1969,The Maltese Bippy,0.0
70247,1990,Watchers II,4.7
128043,1981,The Outsider,6.0
147264,2005,The Outsider,7.0
185843,1970,The Strangler,6.7
45679,1953,The System,4.1
291558,1935,Vagabond Lady,0.0
47944,1983,Without a Trace,5.4
20036,2008,The Prince & Me: A Royal Honeymoon,4.6
165321,2012,Way Beyond Weight,8.0
275244,2010,Cheburashka,7.0
28855,1971,The Return of Count Yorga,5.1
128614,1965,"Like Father, Like Son",0.0
91683,1989,Edge of Sanity,5.5
278990,2014,Seve,8.0
270400,2014,Breathe,7.2
259453,2014,I Am Soldier,5.1
214464,2013,The Dead 2: India,5.0
38154,2005,Lorelei: The Witch of the Pacific Ocean,5.0
35703,2001,Holiday in the Sun,5.1
43913,1998,Postmortem,5.5
17669,2009,The Last Templar,4.9
164331,2013,Spiders,3.9
97829,1942,Syncopation,0.0
281778,2014,Survivor,4.9
330431,2015,NH10,6.7
19599,2009,Book of Blood,5.3
14572,1993,Patlabor 2: The Movie,7.4
260310,2014,Space Dogs 2,4.2
248087,2013,The Eternal Zero,6.8
94205,2011,Exaella,5.3
225982,2008,From Inside,6.5
139862,2012,Rommel,5.9
75066,1961,The President,6.0
289720,2014,Outcast,4.5
294517,2004,Aging Out,0.0
282631,2014,The Admiral: Roaring Currents,7.0
32029,1977,The Domino Principle,5.0
96337,1974,Zandy's Bride,5.8
55044,1972,Cisco Pike,4.6
85644,1969,Riot,6.0
84511,1967,Banning,0.0
144498,1972,To Find a Man,5.0
290865,2014,Tazza: The Hidden Card,7.3
75989,1962,Lady in White,6.0
49823,1986,The Lightship,4.0
154276,1984,The Stone Boy,5.7
241939,1981,Threshold,6.6
246654,2000,Géraldine,0.0
12697,2004,Laura's Star,5.2
329540,2015,The Marine 4: Moving Target,5.8
18068,1999,Babar: King of the Elephants,6.1
278316,2014,Da Sweet Blood of Jesus,4.1
228205,2015,The Longest Ride,7.3
272418,2015,Man from Reno,6.1
142115,2013,Five Dances,6.6
52333,2010,Astral City: A Spiritual Journey,6.7
38035,1972,Sweet Sugar,3.0
266331,1983,Table For Five,4.8
45873,1970,Cannabis,3.5
284289,2014,Beyond the Reach,5.5
325382,2014,Nuntius,0.0
284470,2014,Atari: Game Over,6.7
332759,2015,Einstein,7.5
228381,2013,Broken Glass Park,5.3
290043,2006,Mörderische Erpressung,0.0
254936,2014,Girltrash: All Night Long,6.4
21461,2006,Lage Raho Munna Bhai,7.6
295592,2015,Monkey Kingdom,6.4
315367,2015,Beck 30 - Sjukhusmorden,4.7
313074,2014,Sword of Vengeance,5.2
114003,2012,Jersey Shore Shark Attack,6.5
128207,2012,Ship of Theseus,7.4
35852,1949,Obsession,6.6
201132,2013,Antarctica: A Year on Ice,7.2
28904,2009,The Dog Who Saved Christmas,3.0
194883,2013,Indebted,0.0
46808,1993,Darkness in Tallinn,5.8
293863,2015,The Age of Adaline,7.4
297702,2014,Gutshot Straight,3.2
250756,2015,Lambert & Stamp,7.8
132342,2013,The Liberator,6.4
319389,2014,Lovesick,4.7
174615,2004,Return to Source: The Philosophy of The Matrix,6.5
329241,2015,Sinatra: All or Nothing at All,7.1
261906,2014,The Sheik,7.5
256924,2015,Danny Collins,6.6
143525,1982,I'm Afraid,0.0
21891,2005,Confessions of a Sociopathic Social Climber,4.4
333089,2016,Bad Hurt,5.4
70758,2011,"Hey, Boo: Harper Lee & To Kill a Mockingbird",0.0
283691,2014,Halo: Nightfall,5.2
95056,2011,I'm Not Jesus Mommy,4.7
44216,2010,Downstream,3.5
87503,1970,Eugenie,3.7
198044,1970,First Love,6.0
336018,2014,Finding Gastón,0.0
85966,1972,Night Call Nurses,5.0
26503,1981,The Black Cat,5.7
39992,1989,House of Clocks,7.2
48846,1989,The Sweet House of Horrors,6.5
37932,2010,Flicka 2,6.1
325113,2015,A Girl Like Her,7.2
309304,2015,Grandma,6.1
248611,2014,Mea Culpa,6.0
131455,1931,The Struggle,5.0
39185,2010,Winning Time: Reggie Miller vs. The New York Knicks,8.2
54735,2010,Straight Outta LA,4.7
54732,2010,Silly Little Game,4.3
265330,2014,Bad Boys,9.5
214074,2013,October November,7.0
26687,2006,The Unseeable,6.8
13892,1999,Scarfies,5.8
333103,2015,Comedy Central Roast of Justin Bieber,7.0
21383,2009,The Butterfly Tattoo,0.0
197583,2014,50 to 1,5.7
73529,2010,Mardock Scramble: The First Compression,7.1
2012-09-29,0,,
50794,2003,The Even Stevens Movie,5.6
111771,2011,The Four Year Plan,7.0
262009,2014,In the Crosswind,7.5
250745,2014,Happy Valley,6.2
168864,2013,GMO OMG,7.4
300155,2015,A Royal Night Out,6.3
60591,1980,The Chain Reaction,3.5
77128,1978,Absolution,6.9
27698,2007,Kisaragi,6.9
252845,1976,I prosseneti,0.0
250349,2014,Barbecue,5.8
50113,2004,Malice@Doll,4.7
108309,2010,Portraits in a Sea of Lies,7.0
261860,2015,Dior and I,7.3
312793,2015,The Walking Deceased,4.2
192712,2014,Kite,4.2
80530,2011,Magic Beyond Words: The JK Rowling Story,7.4
296941,2014,The Hacker Wars,4.9
290300,2014,Peter Pan Live!,4.8
311627,2014,Pilot Error,0.0
297270,2014,Tinker Bell and the Legend of the NeverBeast,7.0
175112,2014,Tinker Bell and the Pirate Fairy,6.5
100830,2012,Radiostars,5.6
118762,2009,Our Brief Eternity,0.0
44706,1997,The Bet,6.2
31042,1954,Target Earth,6.4
289723,2015,An Act of War,5.1
28969,2009,The Velveteen Rabbit,7.8
269258,2014,Head Full of Honey,7.5
36897,2000,Pokémon: Mewtwo Returns,6.1
101669,2010,Mother's Day,6.3
45190,1967,Su excelencia,6.5
327418,2015,Batman Unlimited: Animal Instincts,5.5
321030,2016,One More Time,5.9
332340,2015,Man Up,6.5
72953,2008,Devil's Bible,4.5
63573,1984,Scarecrow,7.0
290304,2014,21 Years: Richard Linklater,6.3
144097,2007,All I Want for Christmas,5.8
106824,1949,"Bomba, the Jungle Boy",5.0
107321,1969,Crossplot,5.3
12447,1991,Driving Me Crazy,4.4
127546,1988,Driving Me Crazy,5.0
31899,1937,Ever Since Eve,3.6
70026,1992,Falling From Grace,5.3
86768,1957,5 Steps to Danger,5.8
142150,1995,Kidnapped,6.0
56555,2007,Life Support,3.5
52702,1982,Superstition,6.9
204686,1957,Ten Thousand Bedrooms,5.5
134608,1963,The Castilian,0.0
170315,1963,The Ceremony,4.8
309889,2015,The Culling,4.0
18819,2006,The Hunt for Eagle One,4.7
10037,2006,The Hunt for Eagle One: Crash Point,7.0
122252,1955,The Naked Street,6.0
186869,1992,The Vagrant,7.0
80168,1929,The Wild Party,7.0
118549,1956,The Wild Party,4.0
48136,1965,Two on a Guillotine,5.7
56153,1972,The Seduction of Mimi,6.5
155597,1974,All Screwed Up,0.0
142358,1978,A Night Full of Rain,5.0
56177,1978,Blood Feud,0.0
56134,1986,Summer Night,7.0
266689,2014,Vanishing Pearls: The Oystermen of Pointe à la Hache,0.0
54388,1973,The Daring Dobermans,6.0
96087,2012,Funeral Kings,5.9
59810,2011,The Least of These,8.0
253262,2014,The Great Invisible,5.6
328252,2015,Sweet Home,4.7
254128,2015,San Andreas,6.0
241257,2015,Regression,5.3
284537,2014,Welcome to Me,5.7
242332,1937,Escape by Night,6.0
79968,1938,Gang Bullets,0.0
63187,1972,The Sinner,0.0
53623,1966,Two Marines and a General,4.3
92705,1968,Sweden: Heaven and Hell,8.3
29100,1946,The Chase,6.0
155128,1974,The Body,6.0
51476,1947,Shoot to Kill,4.0
63029,1976,Mr. Robinson,6.1
28663,1950,Woman on the Run,6.8
59873,1974,Amore libero - Free Love,4.0
23334,1949,Port of New York,4.4
46626,1955,Gang Busters,4.8
109279,1983,Hearts and Armour,5.3
81720,1959,Gangster Story,5.0
89156,2011,Rose,7.2
259180,1974,The Impossible Hour,0.0
125889,1974,Stars and the Water Carriers,0.0
284689,2014,Testament of Youth,7.2
300302,2013,Comedy Central Roast of James Franco,7.3
90171,1997,Cenizas del Paraiso,6.3
258630,1983,Pelota,0.0
89315,1980,Terror Express,4.5
134602,2012,Half the Sky: Turning Oppression Into Opportunity for Women Worldwide,0.0
173205,2013,Girl Rising,7.1
105972,2012,"OC87: The Obsessive Compulsive, Major Depression, Bipolar, Asperger's Movie",7.0
321494,2015,The Man with the Iron Fists 2,4.6
39412,1977,Emmanuelle 3,4.5
40978,1984,Emmanuelle 4,5.0
146047,1987,Emmanuelle 5,4.7
61108,1988,Emmanuelle 6,4.3
40348,1975,Black Emanuelle,4.2
39965,1976,Emmanuelle in Bangkok,4.4
28682,1977,Emanuelle in America,4.2
28324,1977,Emmanuelle and the Last Cannibals,4.8
28325,1977,Emmanuelle Around the World,5.9
28574,1982,Caged Women,4.0
153035,1978,Provincia violenta,4.0
89817,1976,Crimebusters,0.0
84708,1943,Captive Wild Woman,4.8
99545,1942,Night Monster,5.8
294085,1972,Valerie Inside Outside,0.0
166260,1998,Doli Saja Ke Rakhna,6.0
146270,1999,Vaastav: The Reality,7.6
31524,1999,Sarfarosh,7.2
290504,2014,Awake: The Life of Yogananda,6.7
174351,2013,The Kill Team,7.4
250734,2015,Far from the Madding Crowd,6.8
249916,2015,Appropriate Behavior,5.8
121929,2012,Thursday Till Sunday,7.0
84300,2012,L,4.2
282983,2014,Magical Girl,7.6
139215,2009,Garrison Keillor: The Man on the Radio in the Red Shoes,10.0
202575,2013,Thunder and the House of Magic,6.3
134126,2012,A Company Man,6.6
137955,2012,Crowsnest,4.8
150230,2012,Kill 'em All,5.3
259611,2014,Frontera,6.2
265851,2014,No Tears for the Dead,6.7
214093,2013,Love Is the Perfect Crime,5.1
71394,2009,Dear Lemon Lima,5.8
259072,2014,Wrong Turn 6: Last Resort,4.6
107184,1966,Kriminal,6.0
182067,1966,The Spy Who Loved Flowers,5.5
254321,1965,008: Operation Exterminate,0.0
2192,1964,Temple of the White Elephant,0.0
110260,1963,Samson and the Slave Queen,0.0
229134,1963,Catherine of Russia,4.0
49212,1991,Black Demons,3.7
28318,1989,Hitcher in the Dark,5.0
30997,1988,Ghosthouse,4.5
28678,1983,Ironmaster,3.8
52809,1978,Brothers Till We Die,6.9
50849,1978,The Biggest Battle,4.5
52810,1977,"The Cynic, the Rat & the Fist",7.0
53155,1976,Free Hand for a Tough Cop,7.7
94809,1976,Violent Naples,7.4
52808,1976,"Rome, Armed to the Teeth",7.3
28489,1975,Syndicate Sadists,5.8
105859,1975,Manhunt in the City,6.0
3701,1973,Gang War in Milan,5.3
28488,1972,Knife of Ice,5.9
68146,1972,Man from Deep River,5.7
3699,1972,Seven Blood-Stained Orchids,6.3
64630,1971,Oasis of Fear,5.6
105079,1970,A Quiet Place to Kill,5.7
64525,1969,Paranoia,6.2
145002,1968,A Gun for One Hundred Graves,5.8
148431,1970,"Ringo, It's Massacre Time",0.0
151423,1971,Let's Go And Kill Sartana,0.0
260857,1975,Due Magnum .38 per una città di carogne,0.0
268159,2014,We Could Be King,5.8
215946,2013,Canopy,4.4
290656,2014,Raised by Wolves,3.0
92397,2011,Rites of Spring,4.1
15165,2004,Barbie as The Princess & the Pauper,6.9
13284,2005,Barbie: Fairytopia,5.7
15016,2003,Barbie of Swan Lake,6.6
316322,2015,Barbie in Princess Power,5.5
21705,2005,Barbie Diaries,5.5
73456,2011,Barbie: Princess Charm School,6.4
285733,2014,Barbie and the Secret Door,6.0
57737,2011,Barbie: A Fairy Secret,5.4
13002,2006,Barbie in the 12 Dancing Princesses,6.9
129533,2012,Barbie: The Princess & The Popstar,6.0
13004,2008,Barbie and the Diamond Castle,6.6
34134,2010,Barbie in A Mermaid Tale,6.2
13283,2007,Barbie as the Island Princess,6.3
91342,2012,Barbie in A Mermaid Tale 2,6.0
23566,2009,Barbie and the Three Musketeers,6.2
168903,2013,Barbie in the Pink Shoes,5.3
13459,2008,Barbie in 'A Christmas Carol',6.5
255718,2013,Barbie: The Pearl Princess,6.0
196254,2013,Barbie: Mariposa and The Fairy Princess,6.3
16418,2009,Barbie Presents: Thumbelina,5.5
16962,2007,Barbie Fairytopia: Magic of the Rainbow,6.2
13285,2006,Barbie Fairytopia: Mermaidia,6.2
15015,2002,Barbie as Rapunzel,6.4
15906,2005,Barbie and the Magic of Pegasus 3-D,6.2
227200,2013,Barbie & Her Sisters in A Pony Tale,6.2
18198,2008,Barbie Mariposa and Her Butterfly Fairy Friends,5.6
136215,1987,Barbie and the Rockers: Out Of This World,3.6
53019,1966,Der var engang,6.0
56858,1970,The Key to Paradise,5.8
33447,1964,Summer in Tyrol,7.1
304410,2014,The Bélier Family,7.0
98297,2000,Green Sails,0.0
249070,2015,Hitman: Agent 47,5.5
237718,2013,How Sherlock Changed the World,0.0
96349,1986,Working Girls,3.7
104513,2012,Doug Stanhope: Before Turning the Gun on Himself,8.0
68370,2011,Doug Stanhope: Oslo - Burning the Bridge to Nowhere,6.1
216989,2013,Doug Stanhope: Beer Hall Putsch,8.4
289339,2014,Chelsea Peretti: One of the Greats,6.7
54002,1998,Listening to You: The Who Live at the Isle of Wight,4.8
21671,2007,The Comedians of Comedy: Live at The Troubadour,6.6
335819,2015,B/W,5.2
44683,2010,Tinker Bell and the Great Fairy Rescue,6.3
37339,1975,The Man Who Skied Down Everest,5.0
218670,2014,One Eyed Girl,5.0
240704,2014,Island of Lemurs: Madagascar,4.3
183832,1930,Billy the Kid,0.0
290815,2015,Court,6.6
200918,2013,The Secret Lives of Dorks,4.8
174378,2014,Run & Jump,6.7
227325,2014,A Fighting Man,5.2
135214,2012,The Last Sentence,5.3
209556,2013,When Comedy Went to School,6.5
160768,2013,Jimmy P.,6.0
287815,2008,Call + Response,8.0
193418,2013,Regret,7.6
38911,2004,Yasmin,7.5
173911,2014,Bluebird,6.3
75947,1967,Charlie Bubbles,6.7
298634,2014,One Little Pill,9.0
268015,1980,Bukowski: The Last Straw,2.0
283322,2014,The Dead Lands,6.1
232351,2013,Two Raging Grannies,6.0
275601,2015,Ricki and the Flash,5.6
44720,2010,Blackout,5.5
284581,2014,Back Issues: The Hustler Magazine Story,7.5
113374,2011,Kissinger,7.0
182228,2013,100 Degrees Below Zero,3.6
288931,2014,Pump,7.8
85129,1983,Variety,5.0
314407,2014,Cocaine Cowboys: Reloaded,7.3
171755,2013,Genius on Hold,6.7
256562,2009,Tar Creek,9.0
256328,2007,The Water Front,0.0
55194,2010,Jedi Junkies,6.3
65252,1997,Breeders,4.1
111173,2012,Time Zero: The Last Year of Polaroid Film,7.3
64316,1978,Warriors Two,7.6
201867,2010,The 'Socalled' Movie,5.0
221418,2013,Hank: 5 Years from the Brink,0.0
84350,2012,We’re Not Broke,6.0
89595,2012,Sushi: The Global Catch,5.5
320179,2015,Resistance,7.2
305022,2014,Exile Nation: The Plastic People,8.0
128766,2012,The Fruit Hunters,7.1
57510,2011,Ethos,7.1
158443,1969,Linda and Abilene,3.5
133741,2012,Radio Unnameable,8.5
179159,2013,Germ,3.3
253291,2014,DamNation,6.7
75910,2010,Lifted,6.9
49785,2000,Backdoor,7.5
332286,2015,1915,6.0
42413,2007,The Workshop,4.4
110980,1942,The Mad Monster,2.5
330115,2014,Ride,6.0
316715,2015,The Eichmann Show,6.3
50106,1995,A Trick of the Light,5.1
42156,1980,Lightning Over Water,5.5
77352,1989,Notebooks on Cities and Clothes,6.5
320882,2014,The Seven Five,7.8
64714,1968,The Golden Calf,7.6
306482,2015,Partisan,6.2
168758,2013,LFO,6.9
153737,1953,Sincere Heart,5.0
60170,2011,Christopher and His Kind,6.7
240607,1972,The Sicilian Connection,0.0
149868,2012,Hush,6.5
301728,2015,Infini,5.1
205466,2013,Dark Space,4.5
130612,2012,Harry Dean Stanton: Partly Fiction,6.7
284305,2014,Shrew's Nest,6.6
101852,2012,Shuffle,6.4
285581,2014,August Winds,6.0
332835,2015,Piku,6.8
326923,2015,Babysitter's Black Book,5.9
265934,2014,"Tommy Cooper: Not Like That, Like This",7.6
256021,2014,Macondo,5.0
164286,2014,Down and Dangerous,4.3
252596,2015,German Angst,5.9
273879,1980,Black Angel,7.1
54466,2009,Dirty Business,0.0
147055,1986,Barnum!,7.0
89857,2012,High Road,5.8
323214,2013,Alexia,5.3
327476,2015,Reunion,6.9
254470,2015,Pitch Perfect 2,6.8
59839,2001,The Gospel According to Philip K. Dick,2.5
62363,1972,Le viager,6.9
121927,1976,Get Mean,4.0
223895,2013,Class Enemy,6.6
264471,2014,Farmland,0.0
241553,2013,Tricked: The Documentary,6.2
290370,2014,Mutant World,2.6
172747,1961,Duel of Champions,0.0
46568,1967,Crazy Westerners,5.0
46443,1968,"Django, Prepare a Coffin",6.0
61738,1969,Forgotten Pistolero,5.4
241562,1988,Ten Zan - Ultimate Mission,5.5
44488,2000,The Prince and the Pauper,5.3
101652,1981,Erotic Games in the Third Galaxy,3.0
187447,1973,Supermen Against the Orient,0.0
97987,1971,Human Cobras,0.0
107193,1970,Three Supermen in the Jungle,0.0
218772,1979,I guappi non si toccano,0.0
72949,1979,September Vacation,5.7
94527,1969,Everything for Sale,5.8
136368,2012,Echo Planet,5.7
266621,2014,Love Hotel,7.0
108353,1969,How to Commit Marriage,0.0
70324,1959,The Trap,7.3
183049,1956,That Certain Feeling,6.3
134223,1973,The Man Called Noon,5.0
96793,1972,Innocent Bystanders,7.0
139170,1968,The Long Day's Dying,7.3
75193,2005,A Buddha,7.3
190795,2014,Two Hundred Thousand Dirty,0.0
261033,2014,Manos sucias,7.0
258099,2014,Just Before I Go,6.3
337101,2015,El bosque de Karadima,6.4
90879,1979,"Skatetown, U.S.A.",6.5
108969,1989,Winter People,5.8
187219,1985,Joshua Then and Now,5.0
52777,1982,Split Image,6.7
259550,1969,Two Gentlemen Sharing,4.0
130401,1962,Tiara Tahiti,6.0
13775,2006,Macbeth,3.9
1481,1994,Metal Skin,3.0
174754,1987,Specters,4.8
175869,1923,The Treasure,0.0
50868,1927,Do Detectives Think?,6.0
50922,1928,You're Darn Tootin',5.5
67025,2002,Addicted,5.8
214138,2013,Bad Hair,6.9
330544,2015,Bessie,6.1
147287,1966,The Little Chaos,5.8
42770,1996,Devil's Island,5.0
9646,1966,Here Is Your Life,6.7
266442,2014,Iverson,7.2
213857,2012,Milosc,5.0
27998,1935,The Murder Man,6.5
