id,production_countries
221437,JP
255456,IT
43477,
261768,US
199925,"FR, JP"
211710,
267872,"US, AF, IT"
38187,US
30091,US
38183,US
38190,US
51939,US
38185,US
251555,ES
132601,"US, KR"
84197,
137079,EG
21447,ES
14749,"US, CA"
298935,US
293861,
51213,FR
55316,"IT, FR"
44522,"FR, IT"
31270,"FR, IT"
33336,"DE, FR, ES"
208763,"CZ, RU, UA"
80145,ES
212756,"CA, IE"
42863,GB
20693,"CL, ES"
264048,"FI, HR"
289394,CA
107255,
64926,SE
96546,"DE, IT"
120539,GB
78358,"IT, US"
43900,FR
43153,FR
84875,FR
67756,FR
65703,FR
50107,US
88209,US
23107,US
101598,US
36635,US
37482,US
274007,US
50327,"US, BR"
13654,US
65611,"FR, NL"
54518,US
19824,US
101660,US
4226,US
230222,DE
13360,"GB, LT, US"
18729,
15434,CA
85373,US
24655,US
244688,US
29988,IN
78383,US
125509,US
50326,CA
25373,
200085,KR
151044,
5139,FR
115520,
257648,CN
181330,US
121734,ES
140161,
70008,US
18015,"IL, ZA, US"
60575,"GB, US, BG"
250225,"HU, GB"
256876,RU
161529,
33932,US
174645,US
19033,US
72359,US
9817,US
24116,US
10055,US
39227,
53459,GB
239562,US
209901,US
14025,US
25597,KR
32304,GB
161321,US
15426,US
15616,US
51250,US
19066,US
52916,IT
77879,US
293262,US
209416,US
91259,
270303,US
194817,GB
269173,GB
54415,US
152273,SE
24745,US
75074,US
98582,ES
28635,"CA, US"
31183,"DE, GB, US"
119738,US
287084,US
110393,"AR, ES"
139662,IN
14440,"NZ, SG"
19288,US
26588,CA
38166,"US, CA"
18616,US
22175,US
27770,US
37526,US
16191,US
146631,GB
38602,GB
30934,"GB, US"
29919,US
65762,GB
115531,US
253153,
68189,FI
86240,US
9076,DE
56624,DE
222715,JP
92968,US
98612,DE
114982,"FR, CH"
59298,JP
38020,US
160704,KR
242452,KR
118139,US
269165,DE
185207,
276819,AU
3483,"DE, ES, GB, US"
63139,US
44678,"CA, US"
19254,GB
19300,GB
26190,GB
61411,US
47212,US
88359,US
25441,US
47891,US
114286,MX
234567,US
277432,IN
46967,US
32836,US
23338,US
63472,US
209369,
177566,US
113237,US
23178,US
86131,
61550,
15671,US
174594,US
64084,US
58231,US
86901,US
68659,US
147764,US
109161,US
237925,
15558,"BR, DE, US"
29077,"GB, US"
38157,"US, CA"
91979,
243568,US
31179,AU
36251,US
32845,US
29083,US
111443,ES
47914,US
42185,"IL, ZA, US"
14862,US
26817,US
13903,US
41275,US
269495,FI
229839,CA
254188,US
167683,BR
215931,US
4344,DE
3539,DE
12115,"CH, DE, FR"
80472,
48193,IT
260872,IT
292133,IT
47605,IT
168320,"DK, NZ"
158013,
67298,GB
29352,"HK, IT, MX, US"
96106,"ES, IT"
105083,"IT, ES"
211179,IT
112481,US
240334,BR
48594,ES
216440,MX
276120,
317247,AU
287169,US
70738,US
58448,"CA, US"
295689,US
174442,US
201783,
151509,US
247691,US
262176,US
218582,US
79631,FR
137654,
167882,US
257925,JP
45627,US
104606,HK
186691,US
258200,US
287299,US
241552,US
90949,US
218369,US
76380,SE
102517,
125229,JP
39766,US
40502,"JP, AU, US"
44025,GB
262454,FR
87936,"US, GB"
205608,US
200358,JP
132709,
54602,US
30178,US
73290,DE
29812,US
176570,US
24330,US
16174,
56913,CA
44919,US
50687,US
74911,US
25507,US
108789,
171363,DO
81649,
208447,MX
94720,ID
52448,CA
137651,US
193873,US
213955,
142897,
185110,JP
45235,GB
237549,
177440,US
121369,"AU, GB, US"
75337,
270672,US
185078,IT
259593,US
97024,US
248553,US
248469,US
124998,US
65615,FR
104485,US
87914,US
74759,GB
170368,PT
29236,US
290379,US
174762,US
37066,US
74420,US
205673,US
94792,"GB, RO"
44669,US
26385,US
253794,US
235092,GB
79877,
194481,"US, PH"
149957,US
100540,US
55190,US
37462,GB
117004,US
79327,US
133716,US
146449,US
220504,US
39442,US
92287,US
127413,"US, NL"
126929,US
28486,GB
55045,"GB, US, CZ"
18598,US
55872,US
22451,"ZA, CA, GB"
14059,US
174343,US
21935,US
33546,US
32582,CN
15166,US
105576,FR
229221,US
58309,FR
263065,
73313,US
114299,US
25407,US
51490,CA
29996,US
35153,"GB, US"
19127,GB
54940,US
14407,
18278,US
42619,US
81972,"FR, LU, BE"
40578,US
68116,"GB, RO"
42189,US
42187,"ZA, US"
29052,GB
3686,"DE, HR, IT, FR"
241982,"FR, BE"
45752,US
209401,"NG, GB"
33037,US
135260,IT
64628,
75958,
161243,DE
129359,SE
315362,SE
120657,US
171446,US
82326,
219424,US
108822,"CH, BE, FR"
245169,CA
48409,US
136663,IL
247604,US
90956,US
116232,US
138513,"CA, US"
120990,
214909,US
153163,US
90955,US
56599,JP
107999,US
27858,US
63039,"US, DE"
122192,"FR, BE, IT"
30554,US
49742,US
98368,ID
72693,US
84575,US
33030,US
66945,GB
49776,US
11496,IT
133365,GB
24649,US
52627,US
45760,
47963,GB
63339,GB
44921,US
102222,US
246011,US
57326,US
77172,"GB, AU"
27771,US
18684,US
70703,US
12787,US
18202,"US, CA"
33545,"PH, AU"
96716,US
36835,"ES, FR"
24102,US
17885,US
44966,US
56529,US
13480,US
54164,"IT, FR, HR"
7085,"DE, HR, IT"
32139,US
255692,CA
23122,US
53729,"CA, US"
28468,IT
27417,US
59424,NL
49597,US
58718,GB
25556,US
16004,US
15066,US
42703,US
29237,US
62904,US
71461,"GB, AU, CA"
43219,US
34734,"CA, US"
85609,US
48358,US
47962,
84905,US
25550,US
171232,US
149515,US
57016,"ZA, GB"
113210,"CA, US"
99234,US
29284,US
239706,
70734,US
116639,US
44766,US
68202,US
94228,DE
25587,US
38269,US
42305,US
39829,US
57943,
24554,US
47003,GB
35668,GB
62108,GB
42468,GB
13013,"GB, US"
105902,GB
70810,GB
106280,
38932,
42904,"ZA, US"
42783,US
65496,FR
251768,US
259074,US
70877,US
42303,"DE, US"
61168,US
34128,
37404,"NZ, US"
36421,GB
86059,"US, FR"
18920,SE
150229,US
256740,US
58096,US
36283,US
43448,US
57258,US
49848,US
41589,US
51438,"US, CA"
21518,CA
34672,US
26266,CA
9973,US
48844,CA
70587,"US, CA"
78047,"CA, US"
142308,US
149910,US
71376,US
173793,"CA, US"
26042,US
59120,US
60853,US
67659,"FR, IT, MX"
30027,US
30028,US
31277,US
73548,US
77874,US
133446,US
210059,US
240913,US
283105,US
51768,US
58012,US
113215,"CA, US"
113209,"CA, US"
89872,US
174769,US
274060,US
246218,US
102078,US
133491,
84906,US
35986,GB
153228,US
224937,
38382,GB
49483,"GB, US"
85429,FR
40858,US
215299,US
109933,US
5201,US
89743,US
64130,"US, CZ"
47884,US
84312,US
4529,"FR, DE"
218443,RU
79190,"CA, US"
78094,AU
56146,US
66812,FR
1790,US
47882,US
112648,
44663,
47883,US
73424,
98293,US
260535,US
90376,US
81010,US
16089,US
23022,US
136867,
35405,US
49429,US
63512,GB
4968,"DE, ES, GB, US"
79521,US
16997,US
60543,"FR, IT"
28282,US
49050,US
26316,"GB, US"
71945,US
55529,US
58664,US
27376,US
29400,"GB, US"
32978,
42367,US
52011,JP
60173,US
107096,US
43407,"JP, US"
44773,US
38132,"CA, US"
73257,US
44381,"AU, JP"
26538,
69792,NZ
16309,US
106968,US
39044,GB
32387,US
76864,SE
25386,GB
34586,RU
54613,US
87514,US
3582,GB
45568,"GB, NG"
37608,US
23816,US
71204,
48374,US
31242,US
30402,US
99732,US
45662,US
44775,
53953,
11643,US
50364,US
171130,US
103934,US
43866,US
28321,IT
61462,"IT, DE"
80601,
89651,IT
74379,IT
65320,"IT, DE"
55685,IT
59117,ES
254869,ES
109689,ES
76341,"AU, US"
280092,"CA, US"
140607,US
271969,US
68735,"CA, CN, JP, US"
99861,US
76600,US
166426,US
141052,US
102899,US
166424,US
293660,US
284053,AU
283995,US
271110,US
284052,US
246655,US
72900,ES
77680,ES
268171,US
54148,ES
75752,US
290695,IR
133790,US
279914,US
301883,US
214264,US
270343,FR
183932,US
96175,US
144676,US
118439,
104427,US
102289,US
87983,US
26631,US
116780,US
63486,JP
214446,
42650,US
33733,GB
82868,
155208,US
58757,CH
53573,US
176627,US
107073,"FR, DE, MX, PL"
84719,US
109109,US
26801,US
2648,HK
48645,US
47993,
156141,RU
84346,
252096,FI
68351,"BF, DE, GH, GB, US"
12427,"ET, FR, DE"
156201,"HK, TW"
77678,US
178607,US
74694,AT
1163,US
72032,"IT, DE, HR, FR"
45398,
45020,
16652,"DE, US"
128598,"AR, US"
52251,"AT, DE"
53950,US
21533,"CA, US"
37610,US
69234,"FR, DE, IT, US"
62410,US
24059,
111043,US
288521,US
168164,
216457,"FR, DE"
55531,FI
229594,US
215405,US
93892,US
206581,US
25735,US
27738,
75826,"NZ, US"
93077,US
228245,
44811,US
14427,US
117120,GB
27353,
49712,"FR, IT"
53085,RU
258251,"GB, RS"
21795,KR
24556,
97732,
41235,US
41625,US
31981,US
236324,US
44862,US
80596,GB
51791,GB
87115,GB
40785,SE
98586,ES
52203,GB
47197,GB
86956,GB
28567,US
88320,
173893,GB
126759,US
121354,US
176216,GB
28187,US
48836,US
16444,GB
38611,
32560,US
75822,"NZ, US"
107593,US
33077,US
221135,
43275,
178541,US
150004,US
86382,RU
118017,US
5147,GB
86193,US
41118,GB
157919,US
217896,"CA, US"
36983,US
43311,US
228676,US
45800,US
226672,"CN, GB"
44507,US
47536,"IT, GB"
38808,US
66963,FR
130633,
79892,
146926,US
76829,"FR, IT"
86680,US
55150,US
263510,"AF, US"
81396,US
27944,JP
85870,FR
52788,"GB, US, CA"
42485,HU
245072,HU
199456,EG
87939,US
108345,US
91480,US
183247,GB
54162,
207641,"US, ZA"
1849,"GB, US"
1260,
213443,US
90582,US
171032,GB
36258,US
50697,GB
39494,US
158870,
172386,"AU, US"
28712,US
47902,
48689,US
113823,US
73085,US
88905,"US, CA"
165569,
140605,US
57012,US
108251,"CA, US"
43432,"ES, AR"
30861,IT
46743,US
19183,US
220746,US
52784,SE
45247,"IT, US"
65489,GB
31933,US
83667,US
35009,US
54782,US
256503,US
39477,US
52252,US
231474,FR
238368,US
121003,US
223816,US
190160,US
48746,DK
95866,US
70811,"US, NZ"
14387,GB
42343,GB
228074,GB
54391,GB
252360,"BG, CA"
15614,
54653,
75834,"NZ, US"
18085,US
49060,"CA, FR, LU, GB"
49505,GB
72094,
79735,US
48669,US
77964,US
90957,US
95919,"TW, CN"
72483,US
191717,RU
29609,GB
79466,US
113582,US
96131,
221144,
133148,US
83849,US
98130,US
51681,US
281215,
297668,
266314,
69898,
129251,US
108012,
108259,
263032,
15759,US
50299,US
38468,US
19496,"CA, US"
27137,US
143838,US
111024,US
53575,US
101289,US
162928,US
48341,JP
98507,US
111359,GB
26250,US
133241,"US, MX"
47925,US
177580,US
80032,US
30002,US
41551,US
184936,US
43362,US
193603,US
54105,US
191428,
112049,GB
108917,US
153997,US
97942,US
113737,
140849,US
73832,"ES, IT"
55603,US
138990,US
215453,US
74604,US
118443,
16356,CA
42519,US
128229,US
154073,US
97910,US
186201,US
68976,
87588,GB
118154,
87881,US
80090,GB
43092,GB
80633,"FR, GB"
31253,US
27832,US
27840,
262609,
77632,"IT, IL"
84718,US
123075,
147876,US
13699,
137491,"US, CA"
29817,US
43603,FR
194880,FR
66968,FR
149043,IT
289390,
118446,US
75562,IT
244956,
284276,US
237808,RO
144229,"CA, GB"
166221,US
44014,US
223497,US
10639,DE
169832,US
190091,CZ
158114,US
64984,GB
220514,US
82257,US
123620,US
53571,
43131,US
127040,US
51572,
78354,US
128048,"GB, US"
36109,US
74529,US
4930,US
43151,US
229757,US
250332,
64994,HK
35109,GB
59527,
119840,
60139,US
42182,US
83957,"US, FR"
69495,US
40824,US
80320,US
227402,US
258673,US
63591,US
29799,US
257578,US
196862,US
65213,US
65211,US
23853,
27544,US
129009,US
147810,US
242458,KR
112141,
39337,US
48407,GB
69803,US
129415,
13621,NO
134415,CA
42250,
43880,US
41018,US
6976,GB
6610,US
53441,US
238811,CN
24978,US
55989,US
38134,US
108812,US
44049,AU
43310,US
26838,US
99345,US
84109,GB
114251,GB
42800,GB
90460,US
65546,US
90461,US
90465,US
218098,
37484,US
43454,US
62347,
252682,
93335,GB
44536,GB
36491,GB
18373,GB
180836,"AU, GB, US"
63045,
48132,US
90720,"IT, ES"
79842,"CN, MY"
19335,US
27635,US
43392,US
38465,US
46145,US
56669,US
74860,KR
15909,US
72460,US
41366,"LU, US"
34768,US
28661,US
106017,GB
79645,US
36514,"FR, US"
42354,
61473,
42267,"CA, US"
61052,
164372,RU
70878,
40624,US
43696,US
91198,
15587,FR
30817,US
39961,US
34862,CA
77794,GB
17128,JP
29192,"GB, ES"
149793,US
165300,US
107874,US
260409,US
46421,US
73941,US
34752,US
67220,
33988,US
139922,US
147843,US
141063,
85439,ES
95724,US
41468,US
76286,US
40642,US
8372,US
112234,
118760,US
242097,US
66485,US
47646,US
55180,US
220933,
114872,US
199151,US
127445,AR
78537,"FR, DE"
74527,US
95004,US
87847,US
82309,US
105536,"US, MX"
124073,US
180635,US
25807,US
57665,CA
86324,BR
50329,US
147722,US
55767,KR
137859,"FR, IT"
91548,US
122894,
41559,US
42047,US
30126,US
268321,US
143277,US
43458,US
103433,
123770,US
43205,
37779,FR
5002,US
115373,US
61016,
45099,IT
93061,US
194736,
31340,FR
46158,"IT, GB"
74215,IT
120854,US
129798,US
61263,"BE, LU, FR"
123295,US
70190,US
38782,GB
61682,JP
60703,CA
99767,US
145259,
84097,US
94192,US
99567,GB
96089,US
50650,HK
59402,HK
95578,"CA, US"
85615,
74550,US
145194,SE
128779,FR
91715,US
82418,
118444,US
178341,US
114570,
167198,
173488,US
106446,
90291,GB
208434,US
160254,US
65482,"BF, FR, DE, CH, GB"
205463,US
103119,US
73179,US
200654,US
144475,US
293880,US
86087,US
112460,GB
81646,
87123,US
79730,
39433,US
72100,"US, MX"
40874,
38381,GB
118716,US
95820,
62033,US
151250,JP
38165,"CM, ES, FR, IT"
211930,"TR, GR"
97327,US
128854,US
95348,
73595,US
38964,GB
72946,US
63612,ES
98398,US
90807,US
102256,SE
87820,
129553,US
149955,US
94510,US
104214,US
245589,
198214,US
56151,US
157343,US
68716,US
217925,US
46434,US
96702,US
73614,US
175681,US
45774,US
217719,
85695,US
43045,US
61434,US
91477,US
149468,SU
50042,US
200863,"FR, IT, ES"
98223,"IT, FR, ES"
108256,US
279828,US
72585,US
26121,GB
199556,US
284536,US
249170,US
85236,US
261823,US
297556,US
179267,US
118640,FI
61095,US
72471,US
66967,"FR, IT"
51548,"AR, FR, ES"
62670,US
207475,US
232462,ZA
115111,US
111307,US
95019,IT
59178,
149150,UA
51800,"IT, PE, DE"
105551,US
60949,"CZ, SK, JP"
91796,GB
92371,"CA, US"
74457,
247447,"IR, JP"
76483,US
111910,US
38427,"DE, US"
145691,US
143146,US
140509,JP
149465,RU
212455,
169541,"HK, US"
82970,US
78265,US
52864,US
61950,"IT, GB, CZ"
141319,US
111477,
26497,DE
59075,US
46651,BR
21409,AR
51227,US
142254,US
110671,US
95359,US
47256,US
102295,US
184129,US
44998,US
87909,US
58526,IT
61151,US
19525,US
200862,US
43793,US
178337,US
51832,IL
44789,US
79308,
77716,AU
95012,US
29113,US
61852,FR
94831,US
43016,GB
86709,US
102526,US
238206,GB
161967,
289318,RU
229526,
10151,"AT, CH"
178103,"IE, US"
95137,US
200574,US
94092,US
104259,HK
63691,FR
6163,"BE, CA"
38395,US
154093,US
39220,US
72901,US
58936,US
149467,RU
40252,"CA, US"
16926,US
13017,US
251783,US
187263,"US, IT"
207636,US
35692,GB
6984,US
60977,
123354,GB
84211,
29116,US
43395,US
38469,US
104711,DE
84337,US
121667,US
131045,RU
28490,US
72160,US
105059,US
26714,US
113219,"CA, US"
52857,GB
74877,US
147371,RU
73120,"AT, DE, US"
203264,US
108181,"MX, US"
27978,US
42752,US
17129,JP
47312,GB
180891,JP
152130,
91737,US
62188,US
50926,US
98549,US
39042,US
126031,US
46190,US
33843,US
112885,US
52323,US
75799,US
37053,JP
174340,"GB, US"
37294,US
68191,
37408,US
36631,GB
43625,GB
15898,US
188357,"US, IT"
55762,GB
82181,US
33002,
138699,US
24084,
40468,
44974,
75033,
2199,US
122083,FR
34945,US
70422,"DE, IT, US"
5601,"IT, FR"
104729,
77118,
70916,HK
56412,
38556,US
11719,IT
63706,
85768,"CO, MX, US"
31362,
31919,US
214181,US
71357,US
44697,"IT, ES, US"
44989,AR
208495,
92635,
71511,CA
46869,"US, CA"
75012,US
37123,"GB, US"
24002,US
23200,"US, RU"
84727,US
56596,
173299,US
83802,US
46193,US
121230,US
67375,US
72984,US
18571,"CA, US"
52355,US
113175,US
93263,US
26888,US
49733,
43365,US
42754,
67328,US
77845,"US, CA"
68744,"CA, US"
39166,
78028,US
139367,US
46562,CA
99377,US
28284,US
36634,US
44023,GB
188507,US
67521,US
27966,US
71200,US
147618,US
42128,US
84508,JP
102195,US
80200,US
61855,US
82243,IN
108716,
94881,US
50117,US
47638,US
47437,FR
83579,GB
61613,US
38472,US
37306,"US, CA"
103938,US
78504,
45599,US
24683,US
60965,
120522,US
23525,US
105406,US
72455,US
46580,US
56860,US
14053,CA
81724,GB
175065,
127614,FI
167956,ES
253266,US
233487,GB
180644,"CO, UY"
302828,US
281298,KR
61237,"FR, DE, IT"
38346,US
54288,FR
33272,AU
92798,"GB, US"
166085,ES
290802,GB
171019,US
215924,"MX, FR"
279979,US
171908,
92796,"US, IT"
45577,
140032,US
58655,"FR, SE"
85637,
299104,JP
218233,JP
168300,JP
168994,JP
130241,JP
112244,JP
219233,JP
105470,JP
168295,JP
49308,JP
159000,
309049,GB
318359,US
266880,US
155605,JP
91929,IT
142724,HK
161880,US
64528,IT
204800,US
29416,US
260848,
141262,IT
244580,US
242675,US
43721,GB
286875,AU
45441,JP
105133,JP
95853,JP
22901,GB
21988,GB
89056,IT
86472,IT
188180,
256196,US
261830,
221148,US
42779,US
149690,"IT, HR, US"
82178,US
55321,US
114626,MX
166883,FR
82185,FR
130881,GB
48798,
104638,ES
135696,ES
59722,US
131932,ES
48635,ES
194407,US
75770,US
148617,US
72400,
36879,IT
177902,US
39991,IT
130882,GB
53931,US
51780,
283536,US
252637,US
131503,
203321,GB
210860,US
216015,US
305932,US
142208,"US, TH"
196255,US
48522,DE
53215,
281615,
48730,GB
72205,RU
46240,
90781,CA
56275,US
215657,
190946,
171292,US
54505,US
188392,US
67866,US
24251,US
261144,
195617,
209209,DK
37556,
205818,US
15718,US
23998,
27850,US
34205,
34560,US
59354,GB
105168,GB
44666,
67699,US
48841,US
2186,US
154622,US
43658,
52458,US
234377,US
44342,FR
52207,US
123283,US
197592,US
238090,US
81294,US
53214,AU
84805,US
140149,
84617,US
157723,US
13535,GB
57622,US
129363,
261274,DK
71145,
80142,CA
161885,US
187993,US
44874,US
192367,US
52035,US
162864,"US, AT"
109477,ES
73714,JP
61080,US
110760,"CA, GB, US"
205651,
91138,
21714,US
59358,GB
221234,EE
67460,
48273,"CA, GB"
83746,US
141754,
38580,US
77022,US
137014,US
167938,
168202,RU
241170,US
27618,US
60233,US
48874,US
36129,RU
53178,US
53543,
104062,IS
93904,US
36003,
190352,US
69168,US
58587,ES
29286,US
16048,DK
52216,FR
52304,US
56499,FR
253686,FR
78278,
64850,"BE, FR, LU, CA, DE"
20921,JP
45221,
72174,CA
74192,"FR, ES"
159704,IT
201561,AU
130677,US
72917,FR
76198,"IT, FR"
37688,IN
71623,"FR, IT"
266723,BR
13734,FR
269714,"BE, FR, LU"
76642,
20220,"DE, FR, IT"
31985,US
64357,
77280,FR
271327,
79051,ES
157787,FR
55638,
226363,GB
253851,
44349,US
201859,
33489,"CA, FR"
54052,
63180,US
105114,IT
260884,
60009,US
76155,
67443,FR
269070,"FR, DE, IT"
192588,DE
82237,US
145075,
83816,US
131457,US
26504,"FR, IT"
56557,US
74208,
206377,US
132506,US
92257,FR
64442,FR
180954,GB
61523,US
52437,
222870,
83288,
160194,US
119353,US
310589,"RU, LV, IL"
287504,"GR, LV, DE"
292396,
290555,"CA, FR"
94563,"CA, US"
63348,
156277,US
229559,ES
127770,US
13924,US
80012,US
117963,US
229194,ES
152113,FR
116554,GB
253287,US
250066,"CA, LU"
102534,
248231,CA
321130,RU
258049,ES
189197,US
73922,
74695,RU
72809,SU
224293,US
302429,US
123235,FR
94820,"CN, IN, NO, PL, GB"
94904,"FR, ES"
272693,US
128876,GB
281230,
297544,US
56233,"IT, GB"
239030,DE
280002,US
93556,
193650,"US, CA, FR"
277355,US
89247,ES
285135,CA
63616,ES
121828,JP
46897,
269576,"RS, ME"
73065,IT
35646,SE
133764,"BE, LT, FR"
32088,US
276844,AU
136619,IT
21013,SE
32649,
44552,SE
12609,"DK, IE, DE"
27119,"IS, SE, DK, NO"
286805,US
36674,
77331,SE
30149,
27599,SE
27600,SE
35927,"US, CA, FR"
30576,SE
135337,SE
92690,"ES, IT"
28573,IT
29167,IT
267268,"MX, ES"
83897,PT
214251,"ES, FR"
266034,FR
160160,CA
72985,"PH, FR"
211579,KR
97762,GB
211722,
128120,"PT, FR, MO"
214069,"RO, FR"
54598,US
285463,"NL, AR, CL, DE"
60120,ES
253377,
139808,ES
25251,"FR, IT"
204384,
40417,"FR, BE"
74608,GB
63112,IT
97313,US
96306,
200547,LV
217708,"NO, IS"
9948,US
293461,"FI, NO, SE"
12575,DE
41571,CA
317384,FR
81981,SE
80337,US
85642,US
8779,CZ
163366,US
39064,ID
28770,GB
137008,
118497,CZ
162510,ES
250660,US
41213,CZ
129129,
190152,GB
217268,GB
85658,
122479,US
290739,CA
128831,
248921,UA
49957,
163978,
25657,JP
96574,DE
257537,"LV, DE"
56691,NO
74711,RU
47448,NO
102691,"DE, US"
205504,
282009,SE
206390,
133643,SE
116991,SE
239123,
87506,
217590,NO
257534,"FR, DE, LV"
26805,US
62851,JP
29470,US
30640,GB
26925,US
120850,"US, CN, IT, DK, GB, JP, GT"
173484,US
4885,RU
199661,FR
43716,US
83297,JP
151136,
166886,LV
144331,LV
198782,
1871,"FR, IT"
1870,"FR, IT"
1875,"FR, IT"
50401,US
60769,NO
92,AT
20875,RU
100246,US
86823,JP
48419,JP
150124,
162592,US
56440,ES
265929,
3485,"DE, ES, GB, IT, LI"
49183,
72715,
85711,NO
195834,LV
136742,"RU, LV"
98560,
84442,
72478,PL
121749,LV
277688,US
43754,US
95010,US
116437,LV
227719,US
321594,US
144183,"GB, US"
47868,GB
167073,"CA, IE"
295490,
309298,US
249688,US
309299,US
291869,US
309581,US
310119,US
310121,US
310001,
309242,US
309245,"BR, US"
309503,US
232572,US
245706,US
253406,
288036,US
315882,
319070,US
319075,US
319091,US
319071,US
318224,US
224972,US
319079,US
318225,US
319074,
319078,
318044,US
312813,
275647,
227800,US
194537,
116649,
115553,
283235,US
125336,GB
251321,"FR, US, ES"
283330,"FR, US"
266082,FR
308457,US
217313,LV
308453,US
308638,"GB, US"
250124,US
308639,US
307946,US
308369,US
308024,US
308027,US
294132,US
308640,
308032,US
308361,
306197,US
193687,"IS, NZ, CH, US"
52286,"FR, IT"
56036,DK
161491,DK
254721,DE
42316,BE
226163,"IT, AR"
223202,IT
103758,"FR, IT"
57342,IT
3168,IT
128508,IT
252063,
188765,"DE, FR, IQ"
68864,"IT, FR"
190876,CA
309875,SE
318007,NO
256108,DE
3480,"DE, FR"
5063,"FR, DE"
3423,"CH, FR, IT"
82046,FR
54880,FR
288708,AT
223519,GB
124857,
80346,US
44489,CA
202171,CA
124524,US
71134,"FR, GB"
144910,US
37978,CA
66787,US
64123,
30492,US
63154,US
69335,"BR, IT"
81694,US
110390,"SE, FR, DE, NO"
123867,JP
26722,"AU, GB, US, HU"
230266,"GB, NO"
86391,FR
73108,US
315855,CA
46342,IT
312526,"ZA, GB"
287581,"RU, PL, IT"
72784,US
185341,ES
307663,US
87339,JP
29112,US
40744,US
48156,US
65257,
184143,US
74684,
278468,US
248576,US
62037,US
250761,US
213684,"US, NP"
295069,
34630,
278677,PL
299796,PL
126376,"FR, DE, PT"
88599,CO
274990,"SE, DK, NO"
57438,"SE, NO, DE"
62352,SE
167810,US
125305,US
217477,
97046,
36067,US
36120,DE
318053,
56405,"FR, IT"
72480,FR
312152,"DE, RO, GB"
287524,US
30131,MX
94744,IT
27873,NZ
125063,GB
62432,US
86598,
320316,IT
225184,IT
237171,
146563,"IT, US"
73984,"IT, ES, FR"
51261,US
93939,GB
12796,GB
155459,GB
96243,GB
55032,GB
257605,US
266030,FR
302376,DE
255913,FR
186629,IT
316269,RU
146783,IT
31293,IT
276518,
199198,"FR, IT"
82858,
83782,"IT, FR"
73697,IT
91901,FR
76821,FR
47718,"FR, IT"
82817,FR
270899,FR
63432,"IT, DE, RS, FR"
83122,"IT, FR, DE"
92316,IT
169800,US
46439,"PH, US"
54325,
75224,"DK, BE, FR, CH, SE"
251994,US
56482,IT
89720,US
17895,JP
275468,
110123,
119193,FR
16925,"CA, US"
93103,US
54928,
24051,"CA, US"
250624,US
282042,EE
105891,NZ
183910,US
24707,CA
289278,SE
126757,AU
127668,RU
110555,
142798,"GE, RU"
83429,RU
134733,RU
142808,RU
65102,RU
191096,RU
56511,FR
56516,FR
56512,FR
56515,FR
107876,US
186585,US
192544,US
43094,US
25164,CA
44191,CA
93116,US
104413,"GB, US"
112525,
85841,
107625,US
143747,"IT, DE"
64650,IT
115353,IT
83140,IT
83136,"IT, ES"
146079,IT
83124,"IT, ES"
102959,IT
27866,US
17485,US
47911,US
67952,US
216553,US
289333,US
